timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
Performance for 1000 user ,,,,,,,,,,,,,,,,
1.72E+12,38156,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-673,,TRUE,,27220,495,925,925,null,37931,0,9244
1.72E+12,38290,https://fbsadvisor.com/,200,OK,Thread Group 1-6,text,TRUE,,27220,495,925,925,https://fbsadvisor.com/,38030,0,9425
1.72E+12,38290,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,TRUE,,27220,495,925,925,null,38030,501,9425
1.72E+12,38062,https://fbsadvisor.com/,200,OK,Thread Group 1-697,text,TRUE,,27220,495,922,922,https://fbsadvisor.com/,37842,0,9132
1.72E+12,38062,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-697,,TRUE,,27220,495,922,922,null,37842,1,9132
1.72E+12,38273,https://fbsadvisor.com/,200,OK,Thread Group 1-182,text,TRUE,,27220,495,921,921,https://fbsadvisor.com/,37878,0,9391
1.72E+12,38273,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-182,,TRUE,,27220,495,921,921,null,37878,314,9391
1.72E+12,38302,https://fbsadvisor.com/,200,OK,Thread Group 1-16,text,TRUE,,27220,495,921,921,https://fbsadvisor.com/,38083,0,9367
1.72E+12,38302,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,TRUE,,27220,495,921,921,null,38083,503,9367
1.72E+12,37501,https://fbsadvisor.com/,200,OK,Thread Group 1-970,text,TRUE,,27220,495,920,920,https://fbsadvisor.com/,37264,0,8601
1.72E+12,37501,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-970,,TRUE,,27220,495,920,920,null,37264,1,8601
1.72E+12,37499,https://fbsadvisor.com/,200,OK,Thread Group 1-961,text,TRUE,,27220,495,918,918,https://fbsadvisor.com/,37364,0,8623
1.72E+12,37499,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-961,,TRUE,,27220,495,918,918,null,37364,2,8623
1.72E+12,38278,https://fbsadvisor.com/,200,OK,Thread Group 1-496,text,TRUE,,27220,495,917,917,https://fbsadvisor.com/,38058,0,9345
1.72E+12,38278,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-496,,TRUE,,27220,495,917,917,null,38058,75,9345
1.72E+12,38301,https://fbsadvisor.com/,200,OK,Thread Group 1-509,text,TRUE,,27220,495,916,916,https://fbsadvisor.com/,38030,0,9361
1.72E+12,37927,https://fbsadvisor.com/,200,OK,Thread Group 1-771,text,TRUE,,27220,495,916,916,https://fbsadvisor.com/,37660,0,9036
1.72E+12,38299,https://fbsadvisor.com/,200,OK,Thread Group 1-244,text,TRUE,,27220,495,916,916,https://fbsadvisor.com/,38082,0,9353
1.72E+12,38301,Make PLayoption,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-509,,TRUE,,27220,495,916,916,null,38030,54,9361
